1707812053,28,2,4,4,2,4,4,537,156,23,3,0,0,38656,551
1707812113,28,2,4,4,2,4,4,537,156,23,3,0,0,38656,551
1707812173,28,2,4,4,2,4,4,516,147,25,4,0,0,38656,524
1707812233,28,2,4,4,2,4,4,516,147,25,4,0,0,38656,524
1707812293,28,2,4,4,2,4,4,516,147,25,4,0,0,38656,524
1707812354,28,2,3,4,2,3,4,522,145,24,3,0,0,38656,524
1707812414,28,2,3,4,2,3,4,522,145,24,3,0,0,38656,524
1707812474,28,2,3,4,2,3,4,522,145,24,3,0,0,38656,524
1707812534,28,2,4,4,2,4,4,537,151,24,2,0,0,38656,546
1707812594,28,2,4,4,2,4,4,537,151,24,2,0,0,38656,546
1707812654,28,2,4,4,2,4,4,537,151,24,2,0,0,38656,546
1707812714,28,2,4,4,2,4,4,564,161,26,2,0,0,38656,585
1707812774,28,2,4,4,2,4,4,564,161,26,2,0,0,38656,585
1707812834,28,1,3,3,1,3,3,564,161,26,2,0,0,38656,579
1707812894,28,1,2,2,1,2,2,564,157,21,1,0,0,38656,565
1707812954,28,1,2,2,1,2,2,564,157,21,1,0,0,38656,565
1707813014,28,2,3,3,2,3,3,564,157,21,1,0,0,38656,571
1707813074,28,2,4,4,2,4,4,579,160,19,2,0,0,38656,592
1707813134,28,2,4,4,2,4,4,579,160,19,2,0,0,38656,592
1707813194,28,2,4,4,2,4,4,579,160,19,2,0,0,38656,592
1707813254,28,2,3,3,2,3,3,513,143,14,2,0,0,38656,500
1707813314,28,2,3,3,2,3,3,513,143,14,2,0,0,38656,500
1707813374,28,2,3,3,2,3,3,513,143,14,2,0,0,38656,500
1707813434,28,2,2,2,2,2,2,468,127,13,2,0,0,38656,689
1707813494,28,2,2,2,2,2,2,468,127,13,2,0,0,38656,689
1707813555,28,2,2,2,2,2,2,468,127,13,2,0,0,38656,689
1707813615,28,0,1,1,0,1,1,462,126,11,2,0,0,38656,672
1707813675,28,0,1,1,0,1,1,462,126,11,2,0,0,38656,672
1707813735,28,0,1,1,0,1,1,462,126,11,2,0,0,38656,672
1707813795,28,0,1,1,0,1,1,450,119,12,2,0,0,38656,654
1707813855,28,1,2,2,1,2,2,450,119,12,2,0,0,38656,660
1707813915,28,1,2,2,1,2,2,450,119,12,2,0,0,38656,660
1707813975,28,2,2,2,2,2,2,477,126,14,1,0,0,38656,697
1707814035,28,2,2,2,2,2,2,477,126,14,1,0,0,38656,697
1707814095,28,2,2,2,2,2,2,477,126,14,1,0,0,38656,697
1707814155,28,2,3,3,2,3,3,498,133,19,2,0,0,38656,735
1707814215,28,2,3,3,2,3,3,498,133,19,2,0,0,38656,735
1707814275,28,2,3,3,2,3,3,498,133,19,2,0,0,38656,735
1707814335,28,2,3,3,2,3,3,483,127,21,2,0,0,38656,716
1707814395,28,2,3,3,2,3,3,483,127,21,2,0,0,38656,716
1707814455,28,2,3,3,2,3,3,483,127,21,2,0,0,38656,716
1707814515,28,2,3,3,2,3,3,483,124,21,2,0,0,38656,713
1707814575,28,2,3,3,2,3,3,483,124,21,2,0,0,38656,713
1707814635,28,2,3,3,2,3,3,483,124,21,2,0,0,38656,713
1707814695,28,2,3,3,2,3,3,495,126,21,2,0,0,38656,727
1707814755,28,2,3,3,2,3,3,495,126,21,2,0,0,38656,727
1707814816,28,2,3,3,2,3,3,495,126,21,2,0,0,38656,727
1707814876,28,1,2,2,1,2,2,492,128,21,1,0,0,38656,719
1707814936,28,1,2,2,1,2,2,492,128,21,1,0,0,38656,719
1707814996,28,1,2,2,1,2,2,492,128,21,1,0,0,38656,719
1707815056,28,1,2,2,1,2,2,540,142,26,1,0,0,38656,531
1707815116,28,2,3,3,2,3,3,540,142,26,1,0,0,38656,537
1707815176,28,2,3,3,2,3,3,540,142,26,1,0,0,38656,537
1707815236,28,2,3,3,2,3,3,519,135,29,1,0,0,38656,512
1707815296,28,2,3,3,2,3,3,519,135,29,1,0,0,38656,512
1707815356,28,2,3,3,2,3,3,519,135,29,1,0,0,38656,512
1707815416,28,2,4,4,2,4,4,525,136,31,1,0,0,38656,525
1707815476,28,2,4,4,2,4,4,525,136,31,1,0,0,38656,525
1707815536,28,2,4,4,2,4,4,525,136,31,1,0,0,38656,525
1707815596,28,2,4,4,2,4,4,558,148,33,1,0,0,38656,572
1707815656,28,2,4,4,2,4,4,558,148,33,1,0,0,38656,572
1707815716,28,2,4,4,2,4,4,558,148,33,1,0,0,38656,572
1707815776,28,2,4,4,2,4,4,516,136,34,1,0,0,38656,519
1707815837,28,2,4,4,2,4,4,516,136,34,1,0,0,38656,519
1707815897,28,2,4,4,2,4,4,516,136,34,1,0,0,38656,519
1707815957,28,2,3,3,2,3,3,495,131,29,0,0,0,38656,738
1707816017,28,2,3,3,2,3,3,495,131,29,0,0,0,38656,738
1707816077,28,2,3,3,2,3,3,495,131,29,0,0,0,38656,738
1707816137,28,1,3,3,1,3,3,474,124,26,0,0,0,38656,705
1707816197,28,1,3,3,1,3,3,474,124,26,0,0,0,38656,705
1707816257,28,1,3,3,1,3,3,474,124,26,0,0,0,38656,705
1707816317,28,1,3,3,1,3,3,459,118,24,0,0,0,38656,682
1707816377,28,1,3,3,1,3,3,459,118,24,0,0,0,38656,682
1707816437,28,1,3,3,1,3,3,459,118,24,0,0,0,38656,682
1707816497,28,1,3,3,1,3,3,438,114,24,0,0,0,38656,657
1707816557,28,1,3,3,1,3,3,438,114,24,0,0,0,38656,657
1707816617,28,1,3,3,1,3,3,438,114,24,0,0,0,38656,657
1707816677,28,1,3,3,1,3,3,441,117,24,1,1,0,38656,665
1707816737,28,1,3,3,1,3,3,441,117,24,1,1,0,38656,665
1707816797,28,1,3,3,1,3,3,441,117,24,1,1,0,38656,665
1707816858,28,1,2,3,1,2,3,408,106,21,1,1,0,38656,616
1707816918,28,1,2,3,1,2,3,408,106,21,1,1,0,38656,616
1707816978,28,1,2,3,1,2,3,408,106,21,1,1,0,38656,616
1707817038,28,1,2,3,1,2,3,402,106,18,1,1,0,38656,607
1707817098,28,1,2,3,1,2,3,402,106,18,1,1,0,38656,607
1707817158,28,1,2,3,1,2,3,402,106,18,1,1,0,38656,607
1707817218,28,1,2,3,1,2,3,387,101,16,1,1,0,38656,585
1707817278,28,1,2,3,1,2,3,387,101,16,1,1,0,38656,585
1707817338,28,1,2,3,1,2,3,387,101,16,1,1,0,38656,585
1707817398,28,1,2,2,1,2,2,345,91,16,1,1,0,38656,531
1707817458,28,1,2,2,1,2,2,345,91,16,1,1,0,38656,531
1707817518,28,1,2,2,1,2,2,345,91,16,1,1,0,38656,531
1707817578,28,1,2,2,1,2,2,381,100,18,1,1,0,38656,578
1707817638,28,1,2,2,1,2,2,381,100,18,1,1,0,38656,578
1707817698,28,1,2,2,1,2,2,381,100,18,1,1,0,38656,578
1707817758,28,1,1,2,1,1,2,396,105,21,1,1,0,38656,599
1707817819,28,1,1,2,1,1,2,396,105,21,1,1,0,38656,599
1707817879,28,1,1,2,1,1,2,396,105,21,1,1,0,38656,599
1707817939,28,1,1,2,1,1,2,429,116,22,1,1,0,38656,644
1707817999,28,2,2,3,2,2,3,429,116,22,1,1,0,38656,650
1707818059,28,2,2,3,2,2,3,429,116,22,1,1,0,38656,650
1707818119,28,2,3,3,2,3,3,438,120,22,1,1,0,38656,665
1707818179,28,2,3,3,2,3,3,438,120,22,1,1,0,38656,665
1707818239,28,2,3,3,2,3,3,438,120,22,1,1,0,38656,665
1707818299,28,2,2,3,2,2,3,417,117,22,1,1,0,38656,639
1707818359,28,2,2,3,2,2,3,417,117,22,1,1,0,38656,639
1707818419,28,2,2,3,2,2,3,417,117,22,1,1,0,38656,639
1707818479,28,2,2,2,2,2,2,423,116,21,0,0,0,38656,639
1707818539,28,2,2,2,2,2,2,423,116,21,0,0,0,38656,639
1707818599,28,2,2,2,2,2,2,423,116,21,0,0,0,38656,639
1707818659,28,2,2,2,2,2,2,459,120,19,0,0,0,38656,677
1707818719,28,2,2,2,2,2,2,459,120,19,0,0,0,38656,677
1707818779,28,2,2,2,2,2,2,459,120,19,0,0,0,38656,677
1707818840,28,2,3,3,2,3,3,522,134,27,0,0,0,38656,511
1707818900,28,2,3,3,2,3,3,522,134,27,0,0,0,38656,511
1707818960,28,2,3,3,2,3,3,522,134,27,0,0,0,38656,511
1707819020,28,2,3,3,2,3,3,573,145,34,1,0,0,38656,581
1707819080,28,2,3,3,2,3,3,573,145,34,1,0,0,38656,581
1707819140,28,2,3,3,2,3,3,573,145,34,1,0,0,38656,581
1707819200,28,2,4,4,2,4,4,615,157,34,2,0,0,38656,640
1707819260,28,2,4,4,2,4,4,615,157,34,2,0,0,38656,640
1707819320,28,2,4,4,2,4,4,615,157,34,2,0,0,38656,640
1707819380,28,2,4,4,2,4,4,600,152,31,2,0,0,38656,617
1707819440,28,2,4,4,2,4,4,600,152,31,2,0,0,38656,617
1707819500,28,2,4,4,2,4,4,600,152,31,2,0,0,38656,617
1707819560,28,2,4,4,2,4,4,606,152,34,5,0,0,38656,629
1707819620,28,2,4,4,2,4,4,606,152,34,5,0,0,38656,629
1707819680,28,1,3,3,1,3,3,606,152,34,5,0,0,38656,623
1707819740,28,1,3,3,1,3,3,588,140,36,5,0,0,38656,595
1707819800,28,1,3,3,1,3,3,588,140,36,5,0,0,38656,595
1707819861,28,2,4,4,2,4,4,588,140,36,5,0,0,38656,601
1707819921,28,2,4,4,2,4,4,600,143,43,5,0,0,38656,623
1707819981,28,2,4,4,2,4,4,600,143,43,5,0,0,38656,623
1707820041,28,2,4,4,2,4,4,600,143,43,5,0,0,38656,623
1707820101,28,2,5,5,2,5,5,627,146,43,6,0,0,38656,658
1707820161,28,2,5,5,2,5,5,627,146,43,6,0,0,38656,658
1707820221,28,2,5,5,2,5,5,627,146,43,6,0,0,38656,658
1707820281,28,2,5,5,2,5,5,621,146,44,6,0,0,38656,653
1707820341,28,2,5,5,2,5,5,621,146,44,6,0,0,38656,653
1707820401,28,2,5,5,2,5,5,621,146,44,6,0,0,38656,653
1707820461,28,2,5,5,2,5,5,579,141,46,6,0,0,38656,608
1707820521,28,2,5,5,2,5,5,579,141,46,6,0,0,38656,608
1707820581,28,2,5,5,2,5,5,579,141,46,6,0,0,38656,608
1707820641,28,2,4,4,2,4,4,510,129,38,6,0,0,38656,770
1707820701,28,1,3,3,1,3,3,510,129,38,6,0,0,38656,764
1707820761,28,1,3,3,1,3,3,510,129,38,6,0,0,38656,764
1707820822,28,0,3,3,0,3,3,465,118,31,5,0,0,38656,698
1707820882,28,1,4,4,1,4,4,465,118,31,5,0,0,38656,704
1707820942,28,1,4,4,1,4,4,465,118,31,5,0,0,38656,704
1707821002,28,1,3,3,1,3,3,411,99,28,4,0,0,38656,623
1707821062,28,1,3,3,1,3,3,411,99,28,4,0,0,38656,623
1707821122,28,1,3,3,1,3,3,411,99,28,4,0,0,38656,623
1707821182,28,1,3,3,1,3,3,393,97,23,4,0,0,38656,598
1707821242,28,1,3,3,1,3,3,393,97,23,4,0,0,38656,598
1707821302,28,1,3,3,1,3,3,393,97,23,4,0,0,38656,598
1707821362,28,2,2,2,2,2,2,459,115,22,1,0,0,38656,676
1707821422,28,2,2,2,2,2,2,459,115,22,1,0,0,38656,676
1707821482,28,2,2,2,2,2,2,459,115,22,1,0,0,38656,676
1707821542,28,1,2,2,1,2,2,486,129,24,1,0,0,38656,717
1707821602,28,1,2,2,1,2,2,486,129,24,1,0,0,38656,717
1707821662,28,1,2,2,1,2,2,486,129,24,1,0,0,38656,717
1707821722,28,2,2,2,2,2,2,480,129,17,1,0,0,38656,706
1707821782,28,2,2,2,2,2,2,480,129,17,1,0,0,38656,706
1707821843,28,2,2,2,2,2,2,480,129,17,1,0,0,38656,706
1707821903,28,2,2,2,2,2,2,468,129,19,0,0,0,38656,695
1707821963,28,2,2,2,2,2,2,468,129,19,0,0,0,38656,695
1707822023,28,2,2,2,2,2,2,468,129,19,0,0,0,38656,695
1707822083,28,2,2,2,2,2,2,465,125,21,0,0,0,38656,690
1707822143,28,2,2,2,2,2,2,465,125,21,0,0,0,38656,690
1707822203,28,2,2,2,2,2,2,465,125,21,0,0,0,38656,690
1707822263,28,2,2,2,2,2,2,483,130,23,0,0,0,38656,715
1707822323,28,2,2,2,2,2,2,483,130,23,0,0,0,38656,715
1707822383,28,2,2,2,2,2,2,483,130,23,0,0,0,38656,715
1707822443,28,2,3,3,2,3,3,525,142,28,0,0,0,38656,523
1707822503,28,2,3,3,2,3,3,525,142,28,0,0,0,38656,523
1707822563,28,2,3,3,2,3,3,525,142,28,0,0,0,38656,523
1707822623,28,3,3,3,3,3,3,549,153,28,0,0,0,38656,560
1707822683,28,3,3,3,3,3,3,549,153,28,0,0,0,38656,560
1707822743,28,2,2,2,2,2,2,549,153,28,0,0,0,38656,554
1707822803,28,2,2,2,2,2,2,567,162,29,0,0,0,38656,582
1707822864,28,2,2,2,2,2,2,567,162,29,0,0,0,38656,582
1707822924,28,2,2,2,2,2,2,567,162,29,0,0,0,38656,582
1707822984,28,3,4,4,3,4,4,594,169,29,0,0,0,38656,626
1707823044,28,3,4,4,3,4,4,594,169,29,0,0,0,38656,626
1707823104,28,3,4,4,3,4,4,594,169,29,0,0,0,38656,626
1707823164,28,3,3,3,3,3,3,558,162,25,0,0,0,38656,575
1707823224,28,3,3,3,3,3,3,558,162,25,0,0,0,38656,575
1707823284,28,3,3,3,3,3,3,558,162,25,0,0,0,38656,575
1707823344,28,3,3,3,3,3,3,552,160,21,0,0,0,38656,563
1707823404,28,3,3,3,3,3,3,552,160,21,0,0,0,38656,563
1707823464,28,3,3,3,3,3,3,552,160,21,0,0,0,38656,563
1707823524,28,3,4,4,3,4,4,564,160,21,1,0,0,38656,580
1707823584,28,3,4,4,3,4,4,564,160,21,1,0,0,38656,580
1707823644,28,3,4,4,3,4,4,564,160,21,1,0,0,38656,580
1707823704,28,3,3,3,3,3,3,558,160,19,1,0,0,38656,568
1707823764,28,3,3,3,3,3,3,558,160,19,1,0,0,38656,568
1707823825,28,3,3,3,3,3,3,558,160,19,1,0,0,38656,568
1707823885,28,3,4,4,3,4,4,624,178,19,1,0,0,38656,656
1707823945,28,3,4,4,3,4,4,624,178,19,1,0,0,38656,656
1707824005,28,3,4,4,3,4,4,624,178,19,1,0,0,38656,656
1707824065,28,3,4,4,3,4,4,627,174,14,1,0,0,38656,650
1707824125,28,3,4,4,3,4,4,627,174,14,1,0,0,38656,650
1707824185,28,3,4,4,3,4,4,627,174,14,1,0,0,38656,650
1707824245,28,3,4,4,3,4,4,618,173,15,2,0,0,38656,642
1707824305,28,3,4,4,3,4,4,618,173,15,2,0,0,38656,642
1707824365,28,3,4,4,3,4,4,618,173,15,2,0,0,38656,642
1707824425,28,3,4,4,3,4,4,609,167,15,2,0,0,38656,627
1707824485,28,3,4,4,3,4,4,609,167,15,2,0,0,38656,627
1707824545,28,3,4,4,3,4,4,609,167,15,2,0,0,38656,627
1707824605,28,3,4,4,3,4,4,624,170,15,2,0,0,38656,645
1707824665,28,3,4,4,3,4,4,624,170,15,2,0,0,38656,645
1707824725,28,3,4,4,3,4,4,624,170,15,2,0,0,38656,645
1707824785,28,3,4,4,3,4,4,618,168,16,3,0,0,38656,639
1707824846,28,3,4,4,3,4,4,618,168,16,3,0,0,38656,639
1707824906,28,3,4,4,3,4,4,618,168,16,3,0,0,38656,639
1707824966,28,3,4,4,3,4,4,597,164,18,3,0,0,38656,616
1707825026,28,2,3,3,2,3,3,597,164,18,3,0,0,38656,610
1707825086,28,2,3,3,2,3,3,597,164,18,3,0,0,38656,610
1707825146,28,2,3,3,2,3,3,576,157,18,3,0,0,38656,582
1707825206,28,2,3,3,2,3,3,576,157,18,3,0,0,38656,582
1707825266,28,3,4,4,3,4,4,576,157,18,3,0,0,38656,588
1707825326,28,3,4,4,3,4,4,597,168,22,2,0,0,38656,623
1707825386,28,3,4,4,3,4,4,597,168,22,2,0,0,38656,623
1707825446,28,2,3,3,2,3,3,597,168,22,2,0,0,38656,617
1707825506,28,2,3,3,2,3,3,615,170,24,2,0,0,38656,639
1707825566,28,2,3,3,2,3,3,615,170,24,2,0,0,38656,639
1707825626,28,2,3,3,2,3,3,615,170,24,2,0,0,38656,639
1707825686,28,2,4,4,2,4,4,543,154,26,2,0,0,38656,557
1707825746,28,2,4,4,2,4,4,543,154,26,2,0,0,38656,557
1707825806,28,2,4,4,2,4,4,543,154,26,2,0,0,38656,557
1707825867,28,2,4,4,2,4,4,519,151,29,2,0,0,38656,533
1707825927,28,2,4,4,2,4,4,519,151,29,2,0,0,38656,533
1707825987,28,2,4,4,2,4,4,519,151,29,2,0,0,38656,533
1707826047,28,2,3,3,2,3,3,534,154,24,1,0,0,38656,541
1707826107,28,2,3,3,2,3,3,534,154,24,1,0,0,38656,541
1707826167,28,2,3,3,2,3,3,534,154,24,1,0,0,38656,541
1707826227,28,2,3,3,2,3,3,543,158,23,1,0,0,38656,553
1707826287,28,3,4,4,3,4,4,543,158,23,1,0,0,38656,559
1707826347,28,3,4,4,3,4,4,543,158,23,1,0,0,38656,559
1707826407,28,2,4,4,2,4,4,510,149,23,1,0,0,38656,770
1707826467,28,1,3,3,1,3,3,510,149,23,1,0,0,38656,764
1707826527,28,1,3,3,1,3,3,510,149,23,1,0,0,38656,764
1707826587,28,1,2,2,1,2,2,516,151,23,0,0,0,38656,512
1707826647,28,1,2,2,1,2,2,516,151,23,0,0,0,38656,512
1707826707,28,2,3,3,2,3,3,516,151,23,0,0,0,38656,518
1707826767,28,2,3,3,2,3,3,537,150,21,0,0,0,38656,536
1707826828,28,2,3,3,2,3,3,537,150,21,0,0,0,38656,536
1707826888,28,2,3,3,2,3,3,537,150,21,0,0,0,38656,536
1707826948,28,3,4,4,3,4,4,585,162,23,0,0,0,38656,604
1707827008,28,3,4,4,3,4,4,585,162,23,0,0,0,38656,604
1707827068,28,3,4,4,3,4,4,585,162,23,0,0,0,38656,604
1707827128,28,2,2,2,2,2,2,537,146,21,0,0,0,38656,528
1707827188,28,2,2,2,2,2,2,537,146,21,0,0,0,38656,528
1707827248,28,2,2,2,2,2,2,537,146,21,0,0,0,38656,528
1707827308,28,1,2,2,1,2,2,495,136,18,0,0,0,38656,726
1707827368,28,1,2,2,1,2,2,495,136,18,0,0,0,38656,726
1707827428,28,1,2,2,1,2,2,495,136,18,0,0,0,38656,726
1707827488,28,1,2,2,1,2,2,516,141,14,0,0,0,38656,493
1707827548,28,2,3,3,2,3,3,516,141,14,0,0,0,38656,499
1707827608,28,2,3,3,2,3,3,516,141,14,0,0,0,38656,499
1707827668,28,2,3,4,2,3,4,504,137,14,1,1,1,38656,743
1707827728,28,1,2,3,1,2,3,504,137,14,1,1,1,38656,737
1707827788,28,1,2,3,1,2,3,504,137,14,1,1,1,38656,737
1707827849,28,1,2,3,1,2,3,528,142,21,1,1,1,38656,518
1707827909,28,1,2,3,1,2,3,528,142,21,1,1,1,38656,518
1707827969,28,2,3,4,2,3,4,528,142,21,1,1,1,38656,524
1707828029,28,2,3,4,2,3,4,507,137,24,1,1,1,38656,756
1707828089,28,2,3,4,2,3,4,507,137,24,1,1,1,38656,756
1707828149,28,2,3,4,2,3,4,507,137,24,1,1,1,38656,756
1707828209,28,2,3,4,2,3,4,540,141,24,1,1,1,38656,538
1707828269,28,2,3,4,2,3,4,540,141,24,1,1,1,38656,538
1707828329,28,2,3,4,2,3,4,540,141,24,1,1,1,38656,538
1707828389,28,1,2,3,1,2,3,525,137,29,1,1,1,38656,518
1707828449,28,1,2,3,1,2,3,525,137,29,1,1,1,38656,518
1707828509,28,1,2,3,1,2,3,525,137,29,1,1,1,38656,518
1707828569,28,2,3,4,2,3,4,480,130,29,1,1,1,38656,727
1707828629,28,2,3,4,2,3,4,480,130,29,1,1,1,38656,727
1707828689,28,2,3,4,2,3,4,480,130,29,1,1,1,38656,727
1707828749,28,2,3,4,2,3,4,429,120,32,1,1,1,38656,669
1707828809,28,2,3,4,2,3,4,429,120,32,1,1,1,38656,669
1707828870,28,2,3,4,2,3,4,429,120,32,1,1,1,38656,669
1707828930,28,2,3,4,2,3,4,450,122,30,1,1,1,38656,690
1707828990,28,2,3,4,2,3,4,450,122,30,1,1,1,38656,690
1707829050,28,2,3,4,2,3,4,450,122,30,1,1,1,38656,690
1707829110,28,2,3,4,2,3,4,465,125,30,1,1,1,38656,708
1707829170,28,2,3,4,2,3,4,465,125,30,1,1,1,38656,708
1707829230,28,2,3,4,2,3,4,465,125,30,1,1,1,38656,708
1707829290,28,2,3,4,2,3,4,486,127,32,1,1,1,38656,733
1707829350,28,2,3,4,2,3,4,486,127,32,1,1,1,38656,733
1707829410,28,2,3,4,2,3,4,486,127,32,1,1,1,38656,733
1707829470,28,2,3,3,2,3,3,507,131,29,0,0,0,38656,750
1707829530,28,2,3,3,2,3,3,507,131,29,0,0,0,38656,750
1707829590,28,2,3,3,2,3,3,507,131,29,0,0,0,38656,750
1707829650,28,2,3,3,2,3,3,456,119,22,0,0,0,38656,680
1707829710,28,2,3,3,2,3,3,456,119,22,0,0,0,38656,680
1707829770,28,2,3,3,2,3,3,456,119,22,0,0,0,38656,680
1707829831,28,2,3,3,2,3,3,468,119,19,0,0,0,38656,689
1707829891,28,2,3,3,2,3,3,468,119,19,0,0,0,38656,689
1707829951,28,2,3,3,2,3,3,468,119,19,0,0,0,38656,689
1707830011,28,1,2,2,1,2,2,441,114,18,0,0,0,38656,650
1707830071,28,1,2,2,1,2,2,441,114,18,0,0,0,38656,650
1707830131,28,1,2,2,1,2,2,441,114,18,0,0,0,38656,650
1707830191,28,2,3,3,2,3,3,462,123,13,0,0,0,38656,681
1707830251,28,1,2,2,1,2,2,462,123,13,0,0,0,38656,675
1707830311,28,1,2,2,1,2,2,462,123,13,0,0,0,38656,675
1707830371,28,1,1,1,1,1,1,465,124,12,0,0,0,38656,674
1707830431,28,2,2,2,2,2,2,465,124,12,0,0,0,38656,680
1707830491,28,2,2,2,2,2,2,465,124,12,0,0,0,38656,680
1707830551,28,2,2,2,2,2,2,480,125,7,0,0,0,38656,691
1707830611,28,2,2,2,2,2,2,480,125,7,0,0,0,38656,691
1707830671,28,2,2,2,2,2,2,480,125,7,0,0,0,38656,691
1707830731,28,2,2,2,2,2,2,489,132,9,0,0,0,38656,709
1707830791,28,2,2,2,2,2,2,489,132,9,0,0,0,38656,709
1707830852,28,2,2,2,2,2,2,489,132,9,0,0,0,38656,709
1707830912,28,2,3,3,2,3,3,540,148,14,0,0,0,38656,530
1707830972,28,2,3,3,2,3,3,540,148,14,0,0,0,38656,530
1707831032,28,2,3,3,2,3,3,540,148,14,0,0,0,38656,530
1707831092,28,2,3,3,2,3,3,504,141,12,0,0,0,38656,740
1707831152,28,2,3,3,2,3,3,504,141,12,0,0,0,38656,740
1707831212,28,2,3,3,2,3,3,504,141,12,0,0,0,38656,740
1707831272,28,2,3,3,2,3,3,504,144,13,0,0,0,38656,744
1707831332,28,2,3,3,2,3,3,504,144,13,0,0,0,38656,744
1707831392,28,2,3,3,2,3,3,504,144,13,0,0,0,38656,744
1707831452,28,2,3,3,2,3,3,474,134,12,0,0,0,38656,703
